3.100000000000000089e+00 1.797344188067835080e-01 1.325771915626837161e-01 1.885339935423808733e-01 1.896597411597014393e-01 1.810702172447802849e-01 1.809341338438852365e-01 1.842376679950462892e-01 1.820240915305317286e-01 1.849057001837557390e-01
3.200000000000000178e+00 1.632446375428749930e-01 1.818046472887754339e-01 1.665632172120560806e-01 1.586113092927568247e-01 1.799132667883260039e-01 1.701893703597145424e-01 1.691858032747519391e-01 1.716705659935550410e-01 1.725076014533009350e-01
3.300000000000000266e+00 1.954127504665992277e-01 1.311815109553759184e-01 1.545886058293768073e-01 1.733911918077004621e-01 1.548611872485049223e-01 1.658888182385661880e-01 1.479112753559569393e-01 1.542148986081465778e-01 1.545861884974459310e-01
3.400000000000000355e+00 3.940521225519081905e-01 2.329250687150352939e-01 1.179121380730947938e-01 1.103095005962884956e-01 1.264776379370401993e-01 1.257540243051090134e-01 1.359193556515941315e-01 1.374630744299597807e-01 1.362677057609102127e-01
3.500000000000000000e+00 -1.010426345203388476e-02 1.170400248510296837e-01 1.155713630519327184e-01 1.244408679140113078e-01 9.759431785874495002e-02 1.110902893782109851e-01 1.102391490091126774e-01 1.148473730447129165e-01 1.154015063328214796e-01
3.600000000000000089e+00 1.726381298823045918e-01 8.086272980796199716e-02 8.314062754950099499e-02 8.463383494767373616e-02 7.027031448734624708e-02 8.605094107103200551e-02 9.128573831150345319e-02 9.212095890123124520e-02 8.924629602892705793e-02
3.700000000000000178e+00 -6.159813289359178379e-02 5.401243059246525757e-02 6.949554352243508815e-02 5.537616001763294438e-02 6.400284442412919328e-02 5.878735420995992444e-02 6.089303053869095372e-02 6.189662694198375115e-02 6.315296012140171611e-02
3.800000000000000266e+00 4.606052131461299548e-02 1.065244252085305043e-01 2.415512050185189205e-02 -1.224773590363677916e-02 2.310954276398595811e-02 2.237207474759145276e-02 2.508993450129585676e-02 3.087686269955238622e-02 3.059230515963162755e-02
3.900000000000000355e+00 -3.441998582731068540e-02 1.070825728659500434e-03 -2.662269985232255248e-03 -3.478775262216384639e-02 9.488000893595655710e-03 -7.037154917480909280e-03 -1.188115833736960334e-03 -2.554347710342815166e-03 -1.133346978780632635e-03
4.000000000000000000e+00 6.548185485184826460e-02 -8.676500391785325894e-02 -7.262784677671157985e-02 -3.995009507469020338e-02 -2.808629595917090660e-02 -3.518390331035538970e-02 -3.526503634763060446e-02 -3.764533078129017607e-02 -3.638040532899423918e-02
4.100000000000000533e+00 -2.303656271778433129e-01 1.392168082827995035e-02 -4.746751095467478809e-02 -6.929211452518686809e-02 -9.111396823099185416e-02 -8.328226217256218256e-02 -7.610923653109508136e-02 -7.614704292624437099e-02 -7.558755428136701426e-02
4.200000000000000178e+00 -1.916396455056670334e-01 -3.547048048327545999e-02 -6.992857823542684981e-02 -1.079064236558377188e-01 -1.080051185898013438e-01 -1.143630267609099943e-01 -1.191935707871244060e-01 -1.136093375015395368e-01 -1.157714375284679964e-01
4.299999999999999822e+00 -1.276971995936237170e-01 -1.563928406548222572e-01 -1.523884722345899001e-01 -1.915018127605723763e-01 -1.523121994904867715e-01 -1.497458796014804194e-01 -1.566003684766126836e-01 -1.548670230048277419e-01 -1.565750664120693636e-01
4.400000000000000355e+00 2.091248382212013146e-02 -2.212442392393948742e-01 -2.231833116635484060e-01 -2.376046738330102603e-01 -1.948400163329032930e-01 -1.923076878234221410e-01 -2.023909800708665052e-01 -1.976315916297526898e-01 -2.004531357425666516e-01
4.500000000000000000e+00 -4.324122496482602496e-01 -2.830857043072190771e-01 -2.470894041668060814e-01 -2.536083362258096940e-01 -2.311533080425953457e-01 -2.461876832050799435e-01 -2.446100325532411524e-01 -2.442405967355244512e-01 -2.432935828834071057e-01
4.600000000000000533e+00 -8.839963716501370028e-02 -2.708821304159267362e-01 -2.591580133867619207e-01 -2.750639557566825211e-01 -2.857695168261804031e-01 -2.936111899344617804e-01 -2.853759889097874369e-01 -2.875476999444466220e-01 -2.911819233255584227e-01
4.700000000000000178e+00 -2.822386891797096231e-01 -2.974013421610627317e-01 -3.407809477255539510e-01 -3.719635978961989276e-01 -3.291557603927692810e-01 -3.403714875026808695e-01 -3.301412235831591713e-01 -3.342429389988104682e-01 -3.350686886608046366e-01
4.800000000000000711e+00 -3.764321196450365892e-01 -4.645377037742469128e-01 -3.801258318482421683e-01 -3.791996086505312058e-01 -3.899420210545128107e-01 -3.719154820957099594e-01 -3.845992855680306910e-01 -3.799150203618377186e-01 -3.822932410729217301e-01
4.900000000000000355e+00 -4.573778984719195084e-01 -4.527603145218476732e-01 -4.060989796385235384e-01 -4.308046641229821283e-01 -4.183415614359517476e-01 -4.234748328324764444e-01 -4.255154046709401228e-01 -4.293978813482499102e-01 -4.299699077876587561e-01
5.000000000000000000e+00 -6.357851999926161790e-01 -4.663674141128849593e-01 -4.852660750876715556e-01 -4.353701041826482099e-01 -4.867139642279468825e-01 -4.708594546535782022e-01 -4.772396001948446820e-01 -4.769703804988494888e-01 -4.764797691524611523e-01
5.100000000000000533e+00 -4.691298070350917171e-01 -5.153094262152300153e-01 -5.128375218956069403e-01 -5.165057333251484861e-01 -5.404885630998487178e-01 -5.159450440644554048e-01 -5.204993619551410156e-01 -5.250880462004231530e-01 -5.214483219850055695e-01
5.200000000000000178e+00 -3.321309535133089019e-01 -5.348092377231437045e-01 -5.611757587333159325e-01 -5.461026953077738888e-01 -5.590077950085362568e-01 -5.744880156356679812e-01 -5.739768635200259705e-01 -5.700450681023411237e-01 -5.685022909669269486e-01
5.300000000000000711e+00 -6.618866503885347807e-01 -5.547873477094710237e-01 -5.963579291648607450e-01 -5.726524792902896177e-01 -6.381752990798117420e-01 -6.097315038451127656e-01 -6.170793772102217689e-01 -6.137131290243189596e-01 -6.127821332571631308e-01
5.400000000000000355e+00 -6.483613195881728908e-01 -6.198870545221671913e-01 -6.652525330990890495e-01 -6.319562055959835334e-01 -6.464766109847717157e-01 -6.512213716900273619e-01 -6.533458152075781733e-01 -6.563922203665808475e-01 -6.573633129730442892e-01
5.500000000000000000e+00 -8.383280351993521728e-01 -5.753266206971878738e-01 -6.902459057234952011e-01 -6.698220463005292169e-01 -7.123287720455788730e-01 -6.949958762876964347e-01 -7.027364078959054128e-01 -7.026513541641667970e-01 -7.007346817240210912e-01
5.600000000000000533e+00 -6.390947896270041673e-01 -7.093682785200523533e-01 -7.455103425308163834e-01 -7.230067638574891875e-01 -7.401068440830200768e-01 -7.443785365964705747e-01 -7.435384782364033995e-01 -7.416690971321824311e-01 -7.419312160807379763e-01
5.700000000000000178e+00 -6.784056936088207479e-01 -7.516136016930523578e-01 -7.499968435159251046e-01 -7.876118987040598984e-01 -7.734883112979848985e-01 -7.857565850587283629e-01 -7.803130744237863903e-01 -7.812480708704522270e-01 -7.808075666752356536e-01
5.800000000000000711e+00 -6.144902744504571190e-01 -8.052606943092585068e-01 -7.688644872429938326e-01 -8.228852294169768378e-01 -8.212244374737900365e-01 -8.172956966195923378e-01 -8.246799071045568530e-01 -8.176087911460052648e-01 -8.185137979386301055e-01
5.900000000000000355e+00 -8.283475224966407868e-01 -8.778012263755921030e-01 -8.425162147588146633e-01 -8.252462691156807750e-01 -8.418309074868710606e-01 -8.535952407441610434e-01 -8.521755389226298716e-01 -8.548849366123969507e-01 -8.507180727526856279e-01
6.000000000000000000e+00 -9.973166891685307789e-01 -8.315560295863931861e-01 -9.071696947083222051e-01 -9.094017166437664557e-01 -8.839461421380984119e-01 -8.795194800985388639e-01 -8.852057754552501434e-01 -8.864024933991574429e-01 -8.853624524696652731e-01
6.100000000000000533e+00 -9.895689549012942621e-01 -8.936902362058745108e-01 -9.378226793947208595e-01 -8.994153169747287624e-01 -9.159528943674744017e-01 -9.237449983347382210e-01 -9.094960485097579594e-01 -9.132472575061741926e-01 -9.140949875980514117e-01
6.200000000000000178e+00 -9.383867305197676201e-01 -1.076964870859075329e+00 -9.386620883056175924e-01 -9.738324395233628472e-01 -9.392349482042224862e-01 -9.312077830437641701e-01 -9.429849757556384438e-01 -9.411219906322635387e-01 -9.421139063444567974e-01
6.300000000000000711e+00 -9.856488248277129882e-01 -9.913157490883688361e-01 -9.794890234572288801e-01 -9.648198097716718102e-01 -9.520022172527887738e-01 -9.706888343843308453e-01 -9.668989235737580623e-01 -9.659106368790418840e-01 -9.660556856765369904e-01
6.400000000000000355e+00 -9.088778474365991622e-01 -9.713658186365673464e-01 -1.013632434877821398e+00 -9.843014230395954467e-01 -9.860934738215157980e-01 -9.975290478306657604e-01 -9.862077194783320788e-01 -9.870670285819980183e-01 -9.859311978173100899e-01
6.500000000000000000e+00 -9.903725247308213797e-01 -1.003728044810216380e+00 -9.690726885309823846e-01 -9.959544011274599207e-01 -9.998373029487029884e-01 -1.003862967092500336e+00 -1.004780694665226015e+00 -1.007512802609957570e+00 -1.006809239275037182e+00
6.600000000000000533e+00 -9.483545705240691293e-01 -1.070566397170235939e+00 -9.807805494879783259e-01 -1.043872252319793414e+00 -1.017981310758075741e+00 -1.017374328661316385e+00 -1.019239664708923243e+00 -1.021889082327457787e+00 -1.019842042513407154e+00
6.700000000000000178e+00 -1.151182608057954138e+00 -1.042542383152943897e+00 -1.062119930365863496e+00 -1.036058611711832667e+00 -1.030967475650123033e+00 -1.027955181371440263e+00 -1.038225538323536146e+00 -1.034229167773041747e+00 -1.031608771637822608e+00
6.800000000000000711e+00 -1.002157578148235029e+00 -1.046722576329934151e+00 -1.037365015075816910e+00 -1.047102001223421563e+00 -1.038947254020424094e+00 -1.045584534440895830e+00 -1.044321711617290482e+00 -1.041861254610574328e+00 -1.042418158836315500e+00
6.900000000000000355e+00 -9.576974538105903489e-01 -1.052735080706647564e+00 -1.031588416636027405e+00 -1.058374386562108693e+00 -1.042130032596106703e+00 -1.043291322873122429e+00 -1.051672689622746182e+00 -1.048083748190085540e+00 -1.050018729627423486e+00
7.000000000000000000e+00 -1.077914366281229386e+00 -9.731129729015203234e-01 -9.801314574835660043e-01 -1.050947014195048990e+00 -1.052375331642220635e+00 -1.044124808137522509e+00 -1.045494313804422370e+00 -1.050707081402708187e+00 -1.051599024688102624e+00
7.100000000000000533e+00 -1.167373872205570207e+00 -9.761869789895392113e-01 -1.016380648270699849e+00 -1.094074154066755344e+00 -1.049356148141809664e+00 -1.055795776136106978e+00 -1.050545711633416701e+00 -1.052096762378528672e+00 -1.053513886399975785e+00
7.200000000000000178e+00 -1.030921999270904221e+00 -1.112901660476892873e+00 -1.056560373071831593e+00 -1.075767642210285757e+00 -1.035794524696981966e+00 -1.053334658306902982e+00 -1.049182869466227963e+00 -1.050553941444246853e+00 -1.050940117693011100e+00
7.300000000000000711e+00 -1.018135282259040819e+00 -1.012083727013878054e+00 -1.072580593510374714e+00 -1.059197853010148460e+00 -1.039844685055597795e+00 -1.040663368086344187e+00 -1.047004943431982360e+00 -1.042829834648152376e+00 -1.045905909188124427e+00
7.400000000000000355e+00 -1.166623797336369783e+00 -1.004992974329079303e+00 -1.075226782178976936e+00 -1.034710262850692342e+00 -1.031745619692357563e+00 -1.042088784276883118e+00 -1.040241375146353953e+00 -1.038303623215001359e+00 -1.037942334722380400e+00
7.500000000000000000e+00 -1.189868755304553716e+00 -1.047278983612151659e+00 -1.041797352762661610e+00 -1.019618926020969374e+00 -1.046197815554182897e+00 -1.032752729358167310e+00 -1.027190331869318962e+00 -1.029717956040123727e+00 -1.027254766291727295e+00
7.600000000000000533e+00 -8.819099766695129849e-01 -9.291540095284580580e-01 -1.012923694454195278e+00 -1.008380971364569278e+00 -1.026752995446397199e+00 -1.020285708214924369e+00 -1.021189529914206195e+00 -1.016004551202498440e+00 -1.017149376765057456e+00
7.700000000000000178e+00 -9.736965874311753755e-01 -1.090750229394883863e+00 -9.510787959072420916e-01 -9.904714492539848925e-01 -1.016087814833396941e+00 -1.010183078129177403e+00 -1.002306753377344872e+00 -1.008416860962860095e+00 -1.004474933431683370e+00
7.800000000000000711e+00 -1.135264422721710353e+00 -9.609458599837884529e-01 -1.018006658603652026e+00 -9.891204502597603643e-01 -9.905149291453143601e-01 -9.889180730718586387e-01 -9.930541191436279558e-01 -9.895240969368557238e-01 -9.910071770591607487e-01
7.900000000000000355e+00 -8.827135866409967502e-01 -9.625697624744944392e-01 -9.892660492917703108e-01 -9.809009415425914424e-01 -9.664912580298826716e-01 -9.853322511440156806e-01 -9.801821444584288834e-01 -9.734644395606530942e-01 -9.764501103204673571e-01
8.000000000000000000e+00 -9.323141647249697517e-01 -9.183433451465526920e-01 -9.404201685553599255e-01 -9.417405138708674350e-01 -9.866984029169741932e-01 -9.617714878925890387e-01 -9.588034999315969698e-01 -9.556960093762824071e-01 -9.593117492012850356e-01
8.099999999999999645e+00 -1.013038534767780829e+00 -9.343512731030256813e-01 -9.632024690683860246e-01 -9.320918501805267598e-01 -9.461139677814980331e-01 -9.504041485746764772e-01 -9.447562718742288368e-01 -9.403284370579734208e-01 -9.412248626963547471e-01
8.200000000000001066e+00 -9.781829622005955294e-01 -9.012547338379425232e-01 -9.291829369251892734e-01 -9.173068070679534225e-01 -9.142453184501266872e-01 -9.318792888187968915e-01 -9.203563875849308795e-01 -9.231949628581057610e-01 -9.238543767629419090e-01
8.300000000000000711e+00 -9.283103015499100108e-01 -8.632947002172237649e-01 -9.334596495726916743e-01 -9.211905886217230943e-01 -9.155562951237649072e-01 -9.016457400902755381e-01 -9.024814096997052504e-01 -9.075540038943900045e-01 -9.062800505250112604e-01
8.400000000000000355e+00 -7.706462189007753372e-01 -8.129919841082914322e-01 -8.392006966332752338e-01 -8.691266843122534835e-01 -8.879692599743032044e-01 -8.815260720986587417e-01 -8.752184414626669184e-01 -8.886900742959339405e-01 -8.859133617427034091e-01
8.500000000000000000e+00 -8.626967848503473979e-01 -8.067205210593981768e-01 -9.096509649989070745e-01 -8.562956980269593732e-01 -8.674736625329591000e-01 -8.658196848880528318e-01 -8.634361398201103599e-01 -8.687882583788563151e-01 -8.688825066881056269e-01
8.599999999999999645e+00 -8.636625088072992229e-01 -7.968199207335707746e-01 -8.398595303498632703e-01 -8.512821568332376021e-01 -8.586005315378520963e-01 -8.493330378728843888e-01 -8.498785843871898837e-01 -8.505708946243631940e-01 -8.537463132710362279e-01
8.700000000000001066e+00 -7.814829450935198984e-01 -8.932949770058359329e-01 -8.513482422428636509e-01 -8.354150509355047216e-01 -8.383150505899666927e-01 -8.334252438924407702e-01 -8.305609299723495376e-01 -8.370243331269570097e-01 -8.353005601652567780e-01
8.800000000000000711e+00 -7.656723784078536266e-01 -7.900819346371028562e-01 -7.770838520645516612e-01 -8.370023574575291558e-01 -8.055710504783343273e-01 -8.243013261260460078e-01 -8.195664600510886855e-01 -8.187964239144374101e-01 -8.200195664745807411e-01
8.900000000000000355e+00 -9.702941891128484819e-01 -8.591646950572189301e-01 -8.875305629340242142e-01 -7.819314324378292547e-01 -7.878454265729429862e-01 -8.043899593710110985e-01 -8.031632952720378915e-01 -8.044414569587469144e-01 -8.073935121378744695e-01
9.000000000000000000e+00 -9.673951000251658217e-01 -7.958625659500828675e-01 -7.741689294239588737e-01 -7.695939881454298970e-01 -7.996844390087650689e-01 -7.979625997314511165e-01 -7.947702601742442363e-01 -7.880389220287555840e-01 -7.922620426139286298e-01
9.099999999999999645e+00 -8.719196130307388382e-01 -7.201582646941234733e-01 -8.100282818580324395e-01 -7.775834384392249499e-01 -7.738527577260632118e-01 -7.815930192395303955e-01 -7.862395898931356930e-01 -7.819512989258537994e-01 -7.803706423738790976e-01
9.200000000000001066e+00 -6.894029920577693371e-01 -8.144465193386286606e-01 -7.702332977014546556e-01 -7.852574702063945811e-01 -7.591648335709132445e-01 -7.758857078845096122e-01 -7.730674396924682723e-01 -7.768761708781624087e-01 -7.739043719349026906e-01
9.300000000000000711e+00 -5.662371283780036624e-01 -8.098643212727358875e-01 -7.354926911490973218e-01 -7.557141303719258074e-01 -7.677308257607224906e-01 -7.689001502402061927e-01 -7.695203516856187198e-01 -7.662078811617633045e-01 -7.647574318715163466e-01
9.400000000000000355e+00 -5.990431399647749844e-01 -8.066437660141422272e-01 -7.339737262144420127e-01 -7.695599205587104752e-01 -7.377055990382818118e-01 -7.603866796405635009e-01 -7.562933377791807299e-01 -7.607984901235211872e-01 -7.598675504419885041e-01
9.500000000000000000e+00 -5.638170786109966137e-01 -7.135005927655396762e-01 -7.853392352736381365e-01 -7.805617923202345931e-01 -7.548092720498490449e-01 -7.579162219234988340e-01 -7.537278336384354294e-01 -7.615815100669827142e-01 -7.585086334063246838e-01
9.600000000000001421e+00 -7.182322408942823921e-01 -7.596057351958026560e-01 -7.655040456991368814e-01 -7.535446149517227576e-01 -7.640523671008486728e-01 -7.657099380913096054e-01 -7.626413264267024594e-01 -7.589537799800688544e-01 -7.565598844478742535e-01
9.700000000000001066e+00 -6.696870970709263293e-01 -7.544189430754276726e-01 -7.675806162789452491e-01 -7.650823569065540175e-01 -7.565544492885051264e-01 -7.670820044203825461e-01 -7.604063408193387774e-01 -7.573539509359999977e-01 -7.603391110199598790e-01
9.800000000000000711e+00 -6.403557342909260708e-01 -7.869516130835491063e-01 -7.775636138111891027e-01 -7.385173508385602936e-01 -7.766007607490503784e-01 -7.654337086005111868e-01 -7.645718060755809509e-01 -7.646562886030826567e-01 -7.662101384870716458e-01
9.900000000000000355e+00 -9.376484132513048797e-01 -7.814648494465024076e-01 -7.833178853752839066e-01 -7.725123816311959546e-01 -7.677578371989280948e-01 -7.705133788002656026e-01 -7.708367075066231422e-01 -7.714115595123669511e-01 -7.720128718513478150e-01
1.000000000000000000e+01 -8.061241301575362561e-01 -7.887973477248085841e-01 -7.492628488226535932e-01 -7.767204481461095211e-01 -7.781889410279337893e-01 -7.816665761477914476e-01 -7.819898322835926452e-01 -7.849738675170035984e-01 -7.826031268343173197e-01
